
Nombre de imagen               PID Nombre de sesi¢n N£m. de ses Uso de memor Estado          Nombre de usuario                                  Tiempo de CP T°tulo de ventana                                                       
========================= ======== ================ =========== ============ =============== ================================================== ============ ========================================================================
System Idle Process              0 Services                   0         8 KB Unknown         NT AUTHORITY\SYSTEM                                   782:40:45 N/D                                                                     
cmd.exe                      20548 Console                    2     1.068 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
Antigravity IDE.exe          24004 Console                    2     7.192 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
Antigravity IDE.exe          14944 Console                    2    11.976 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
node.exe                      3544 Console                    2     2.952 KB Unknown         V÷CTOR\missi                                            0:00:01 N/D                                                                     
Antigravity IDE.exe           2164 Console                    2    38.792 KB Running         V÷CTOR\missi                                            0:00:05 OleMainThreadWndName                                                    
Antigravity IDE.exe          22408 Console                    2   116.120 KB Running         V÷CTOR\missi                                            0:00:33 OleMainThreadWndName                                                    
Antigravity IDE.exe          16072 Console                    2    26.376 KB Running         V÷CTOR\missi                                            0:00:03 OleMainThreadWndName                                                    
Antigravity IDE.exe          18120 Console                    2    37.340 KB Running         V÷CTOR\missi                                            0:00:12 OleMainThreadWndName                                                    
Antigravity IDE.exe          23272 Console                    2    46.948 KB Unknown         V÷CTOR\missi                                            0:00:02 N/D                                                                     
Antigravity IDE.exe           5772 Console                    2   431.560 KB Unknown         V÷CTOR\missi                                            0:00:30 N/D                                                                     
Antigravity IDE.exe          11144 Console                    2     3.900 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
conhost.exe                  13336 Console                    2     1.808 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
powershell.exe               17592 Console                    2     7.624 KB Running         V÷CTOR\missi                                            0:00:02 N/D                                                                     
Antigravity IDE.exe          16004 Console                    2     9.924 KB Unknown         V÷CTOR\missi                                            0:00:01 N/D                                                                     
AntigravitySetup-stable-4     5468 Console                    2     2.132 KB Running         V÷CTOR\missi                                            0:00:00 InnoSetupLdrWindow                                                      
AntigravitySetup-stable-4    19116 Console                    2     4.288 KB Not Responding  V÷CTOR\missi                                            0:01:22 N/D                                                                     
language_server_windows_x    18660 Console                    2    76.900 KB Unknown         V÷CTOR\missi                                            0:00:36 N/D                                                                     
conhost.exe                  22748 Console                    2     1.304 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
cmd.exe                      19568 Console                    2     1.776 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
node.exe                      5112 Console                    2     6.068 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
cmd.exe                      13316 Console                    2     1.184 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
node.exe                     15156 Console                    2     3.604 KB Unknown         V÷CTOR\missi                                            0:00:01 N/D                                                                     
Antigravity IDE.exe          11444 Console                    2    18.104 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
brave.exe                     6260 Console                    2    59.116 KB Unknown         V÷CTOR\missi                                            0:00:06 N/D                                                                     
RuntimeBroker.exe             3024 Console                    2     6.384 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
conhost.exe                  21780 Console                    2     3.916 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
powershell.exe               15508 Console                    2    31.692 KB Running         V÷CTOR\missi                                            0:00:00 N/D                                                                     
node.exe                     22488 Console                    2    14.072 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
cmd.exe                      11156 Console                    2     2.884 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
node.exe                     11256 Console                    2    17.980 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
cmd.exe                      20008 Console                    2     3.368 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
node.exe                      3120 Console                    2    66.540 KB Unknown         V÷CTOR\missi                                            0:01:20 N/D                                                                     
esbuild.exe                  25596 Console                    2    11.380 KB Unknown         V÷CTOR\missi                                            0:00:01 N/D                                                                     
WhatsApp.Root.exe            19628 Console                    2   220.244 KB Running         V÷CTOR\missi                                            0:00:21 WhatsApp                                                                
RuntimeBroker.exe            18008 Console                    2    13.624 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
brave.exe                     2820 Console                    2   142.872 KB Unknown         V÷CTOR\missi                                            0:00:04 N/D                                                                     
dllhost.exe                   8372 Console                    2    20.504 KB Running         V÷CTOR\missi                                            0:00:00 OleMainThreadWndName                                                    
mscopilot_proxy.exe          18000 Console                    2    14.972 KB Running         V÷CTOR\missi                                            0:00:00 OleMainThreadWndName                                                    
HPSystemEventUtilityHost.    10676 Console                    2    34.976 KB Running         V÷CTOR\missi                                            0:00:00 N/D                                                                     
msedgewebview2.exe           26032 Console                    2   195.660 KB Running         V÷CTOR\missi                                            0:00:33 N/D                                                                     
msedgewebview2.exe           25872 Console                    2    12.248 KB Running         V÷CTOR\missi                                            0:00:00 N/D                                                                     
msedgewebview2.exe           25672 Console                    2   150.300 KB Running         V÷CTOR\missi                                            0:01:04 N/D                                                                     
msedgewebview2.exe           24672 Console                    2    44.952 KB Running         V÷CTOR\missi                                            0:00:01 OleMainThreadWndName                                                    
msedgewebview2.exe           26016 Console                    2    20.028 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
msedgewebview2.exe           25932 Console                    2   315.396 KB Unknown         V÷CTOR\missi                                            0:01:41 N/D                                                                     
Notepad.exe                  24116 Console                    2   111.844 KB Running         V÷CTOR\missi                                            0:00:03 Sin t°tulo: Bloc de notas                                               
svchost.exe                   7876 Services                   0    34.700 KB Unknown         N/D                                                     0:00:00 N/D                                                                     
svchost.exe                  15128 Services                   0    19.384 KB Unknown         N/D                                                     0:00:00 N/D                                                                     
msedgewebview2.exe           18548 Console                    2    25.016 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
brave.exe                    20144 Console                    2    33.208 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
svchost.exe                  13448 Services                   0    10.552 KB Unknown         N/D                                                     0:00:00 N/D                                                                     
WmiPrvSE.exe                 23004 Services                   0    21.748 KB Unknown         N/D                                                     0:00:01 N/D                                                                     
ShellHost.exe                24944 Console                    2    67.932 KB Running         V÷CTOR\missi                                            0:00:00 Quick Settings                                                          
svchost.exe                   4772 Services                   0    26.132 KB Unknown         N/D                                                     0:00:00 N/D                                                                     
SearchProtocolHost.exe        2148 Services                   0    20.840 KB Unknown         N/D                                                     0:00:00 N/D                                                                     
brave.exe                    22916 Console                    2    62.568 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
brave.exe                    11392 Console                    2    47.108 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
svchost.exe                  24676 Services                   0    12.180 KB Unknown         N/D                                                     0:00:00 N/D                                                                     
svchost.exe                  18452 Services                   0    11.076 KB Unknown         N/D                                                     0:00:00 N/D                                                                     
backgroundTaskHost.exe       25740 Console                    2    42.360 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
audiodg.exe                    356 Services                   0    14.720 KB Unknown         N/D                                                     0:00:00 N/D                                                                     
RuntimeBroker.exe            26304 Console                    2    15.260 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
WmiPrvSE.exe                 16660 Services                   0    14.572 KB Unknown         N/D                                                     0:00:00 N/D                                                                     
msedgewebview2.exe           14212 Console                    2    76.288 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
powershell.exe               25688 Console                    2    62.692 KB Running         V÷CTOR\missi                                            0:00:00 OleMainThreadWndName                                                    
cmd.exe                      12284 Console                    2     8.652 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
tasklist.exe                 20100 Console                    2    13.980 KB Unknown         V÷CTOR\missi                                            0:00:00 N/D                                                                     
